dataset,candidate,scope,role,count,qty_mae,qty_rmse,time_nll,log_qty_mse,joint_objective
raf_spare_parts,smooth_shrinkage,tail_gt_p95,baseline,274,122.90139798830896,173.11133587553448,3.253746470395666,3.0948902250567207,6.348636695452386
raf_spare_parts,smooth_shrinkage,tail_gt_p95,candidate,274,122.90093002354142,173.1109765162501,3.253746470395666,3.0936265013004456,6.347372971696112
yellow_trip_hourly,constant_shrinkage,body_le_p95,baseline,7888,23.167407269833294,71.13696448202782,1.3851533538036607,0.19548982306429638,1.580643176867957
yellow_trip_hourly,constant_shrinkage,body_le_p95,candidate,7888,23.167407269833294,71.13696448202782,1.3851533538036607,0.19548982306429638,1.580643176867957
yellow_trip_hourly,constant_shrinkage,gt_p99,baseline,79,1166.282479974288,1247.6154806872075,0.9777908996690677,0.11040541620429935,1.0881963158733672
yellow_trip_hourly,constant_shrinkage,gt_p99,candidate,79,1166.282479974288,1247.6154806872075,0.9777908996690677,0.11040541620429935,1.0881963158733672
yellow_trip_hourly,constant_shrinkage,history_65_128,baseline,1475,1.3479892139919734,3.363331826930227,1.5188271996934535,0.15672633269288264,1.6755535323863362
yellow_trip_hourly,constant_shrinkage,history_65_128,candidate,1475,1.3479892139919734,3.363331826930227,1.5188271996934535,0.15672633269288264,1.6755535323863362
yellow_trip_hourly,constant_shrinkage,history_gt_128,baseline,5552,76.61825772946008,221.5277390919997,1.044994543765481,0.22757330577671778,1.2725678495421988
yellow_trip_hourly,constant_shrinkage,history_gt_128,candidate,5552,76.61825772946008,221.5277390919997,1.044994543765481,0.22757330577671778,1.2725678495421988
yellow_trip_hourly,constant_shrinkage,history_le_64,baseline,1241,0.5179498015057167,0.8330240860310215,2.6233404090959733,0.06926174169122291,2.6926021507871964
yellow_trip_hourly,constant_shrinkage,history_le_64,candidate,1241,0.5179498015057167,0.8330240860310215,2.6233404090959733,0.06926174169122291,2.6926021507871964
yellow_trip_hourly,constant_shrinkage,le_p50,baseline,4364,1.3940361191328243,2.985568659530647,1.710627386990105,0.19956998968942363,1.9101973766795286
